,xtf_id,Nummer,Bezeichnung,BetrieblicheBezeichnung,Laenge,Kantenhoehe,Gueltigkeit_BeginnGueltigkeit,Gueltigkeit_EndeGueltigkeit,Gueltigkeit_Stand,rHaltestelle,E,N,H,Name
2179,ch14uvag00271668,ch:1:sloid:72097:0:474395,,01,,,20260327,,20260412,ch14uvag00053406,2580015.20974,1252993.761,0,"Miécourt, village"
2182,ch14uvag00244495,ch:1:sloid:95439::51,,51,,,20231123,,20260412,ch14uvag00064007,2694644.0,1259944.0,0,"Winterthur, Brüttenerfussweg"
2183,ch14uvag00266035,ch:1:sloid:5708:0:539791,,01,,,20260327,,20260412,ch14uvag00041227,2639899.0,1129632.0,0,"Birgisch, Parkplatz"
2184,ch14uvag00264141,ch:1:sloid:72105:0:146892,,01,,,20260327,,20260412,ch14uvag00043206,2576937.0,1244012.0,0,Chez-le-Baron
2185,ch14uvag00383546,ch:1:sloid:11482:0:1,,01,,,20241215,,20260412,ch14uvag00383300,2689014.0,1221221.0,0,"Oberägeri, Hofmatt"
2186,ch14uvag00269160,ch:1:sloid:72120:0:668973,,01,,,20260327,,20260412,ch14uvag00053205,2611395.0,1248602.0,0,"Meltingen, Gemeindezentrum"
2188,ch14uvag00253226,ch:1:sloid:83772::51,,51,,,20250405,,20260412,ch14uvag00165565,2682456.37699,1273827.8487,0,"Rafz, Friedhof"
2189,ch14uvag00242489,ch:1:sloid:5497::39602,,02,,,20260327,,20260412,ch14uvag00055786,2692101.0,1112884.0,0,Palagnedra
2190,ch14uvag00255422,ch:1:sloid:6063:0:1,,01,,,20260327,,20260412,ch14uvag00224935,2506673.20108,1161707.5005,0,"Le Sentier, Chez-le-Maître"
2191,ch14uvag00264105,ch:1:sloid:72085:0:456522,,02,,,20260327,,20260412,ch14uvag00056284,2572813.0,1251882.0,0,"Porrentruy, Rte de Courgenay"
2194,ch14uvag00260047,ch:1:sloid:72104:0:770359,,02,,,20260327,,20260412,ch14uvag00053638,2577488.0,1244347.0,0,"Montenol, Prés-de-Montenol"
2195,ch14uvag00263920,ch:1:sloid:72101:0:259700,,01,,,20260327,,20260412,ch14uvag00043105,2583502.0,1252639.0,0,"Charmoille, douane"
2198,ch14uvag00262988,ch:1:sloid:72136:0:688127,,02,,,20260327,,20260412,ch14uvag00041745,2616334.0,1250241.0,0,"Bretzwil, Mühle"
2199,ch14uvag00261752,ch:1:sloid:72123:0:336331,,02,,,20260327,,20260412,ch14uvag00054910,2613337.0,1249527.0,0,"Nunningen, See"
2200,ch14uvag00238198,ch:1:sloid:279:0:586056,,01,,,20260327,,20260412,ch14uvag00223612,2742419.0,1225351.0,0,Chäserrugg Breit (Stöfelibahn)
2201,ch14uvag00333232,ch:1:sloid:76464:0:843726,2,,,,20231024,,20260412,ch14uvag00042278,2614926.83305,1210606.91664,0,"Burgdorf, Ziegelei"
2202,ch14uvag00234228,ch:1:sloid:82477:1:1,,10,,,20101212,,20260412,ch14uvag00047781,2645851.995,1164380.628,0,"Grindelwald, Kreuzweg"
2204,ch14uvag00252737,ch:1:sloid:83323:0:173837,,FFBROTE_2_R,,,20220101,,20260412,ch14uvag00046201,2710696.50097,1267747.21527,0,"Frauenfeld, Brotegg"
2205,ch14uvag00263455,ch:1:sloid:2555:0:93655,,02,,,20260327,,20260412,ch14uvag00057054,2672422.0,1235191.0,0,"Rickenbach AG, Zürichstrasse"
2206,ch14uvag00256824,ch:1:sloid:72084:0:36118,,02,,,20260327,,20260412,ch14uvag00062714,2572947.0,1248613.0,0,Villars-sur-Fontenais
2208,ch14uvag00259013,ch:1:sloid:72143:0:639974,,02,,,20260327,,20260412,ch14uvag00050867,2604482.0,1252291.0,0,"Laufen, Katholische Kirche"
2209,ch14uvag00261199,ch:1:sloid:72137:0:322660,,01,,,20260327,,20260412,ch14uvag00059254,2616655.0,1251455.0,0,"Seewen SO, Rechtenberg"
2210,ch14uvag00259010,ch:1:sloid:72144:0:819145,,01,,,20260327,,20260412,ch14uvag00050864,2604026.0,1252431.0,0,"Laufen, Bromberg"
2211,ch14uvag00234368,ch:1:sloid:90402:1:1,,10,,,20080114,,20260412,ch14uvag00057684,2607999.99905,1194220.76269,0,"Rubigen, Hauptstrasse"
2212,ch14uvag00240684,ch:1:sloid:4464::44641,,,,,20210101,,20260412,ch14uvag00048181,2580963.0,1211948.0,0,Hagneck
2213,ch14uvag00378906,ch:1:sloid:1369:0:639365,,,,,20250225,,20260412,ch14uvag00057326,2564676.0,1142361.0,0,Rochers-de-Naye
2214,ch14uvag00269273,ch:1:sloid:72159:0:229645,,01,,,20260327,,20260412,ch14uvag00042969,2601509.0,1255549.0,0,Challhöchi
2215,ch14uvag00271478,ch:1:sloid:72127:0:957372,,01,,,20260327,,20260412,ch14uvag00054909,2611919.0,1250867.0,0,"Nunningen, Roderis"
2217,ch14uvag00271154,ch:1:sloid:72140:0:459154,,02,,,20260327,,20260412,ch14uvag00059249,2616729.0,1253674.0,0,"Seewen SO, Bretzwilerstrasse"
2218,ch14uvag00271336,ch:1:sloid:72149:0:867573,,01,,,20260327,,20260412,ch14uvag00049754,2598430.0,1252726.0,0,"Kleinlützel, Frohmatt"
2219,ch14uvag00259446,ch:1:sloid:72135:0:545583,,02,,,20260327,,20260412,ch14uvag00041746,2615720.0,1249532.0,0,"Bretzwil, Oberdorf"
2220,ch14uvag00261747,ch:1:sloid:72126:0:284816,,01,,,20260327,,20260412,ch14uvag00054904,2612607.0,1250320.0,0,"Nunningen, Engimühle"
2221,ch14uvag00259096,ch:1:sloid:72155:0:356545,,02,,,20260327,,20260412,ch14uvag00057349,2592509.0,1254343.0,0,"Roggenburg, Sägemühle"
2222,ch14uvag00256503,ch:1:sloid:72110:0:727418,,02,,,20260327,,20260412,ch14uvag00059819,2571325.0,1240416.0,0,"Soubey, Chercenay"
2223,ch14uvag00229271,ch:1:sloid:90529::51,,51,,,20230124,,20260412,ch14uvag00044410,2672983.0,1250680.0,0,"Dietikon, Sommerau"
2227,ch14uvag00257803,ch:1:sloid:72128:0:477057,,01,,,20260327,,20260412,ch14uvag00048641,2611952.0,1251738.0,0,"Himmelried, vorderer Igraben"
2228,ch14uvag00227152,ch:1:sloid:3785::50,,50,,,20201213,,20260412,ch14uvag00062128,2695105.0,1244647.0,0,"Uster, Schlyffi"
2229,ch14uvag00381375,ch:1:sloid:11866:0:488,,,,,20241001,,20260412,ch14uvag00381363,2562792.54235,1101080.81224,0,"Le Châtelard VS, gare"
2230,ch14uvag00230826,ch:1:sloid:73560::51,,51,,,20201213,,20260412,ch14uvag00048704,2687869.0,1231875.0,0,"Hirzel, Neuhaus"
2231,ch14uvag00246426,ch:1:sloid:15296:0:821317,12,12,,,20220126,,20260412,ch14uvag00041791,2642270.05709,1129879.15128,0,Brig Bahnhofplatz
2232,ch14uvag00383595,ch:1:sloid:72132:0:478,B,02,,,20260327,,20260412,ch14uvag00047617,2611626.36221,1254534.20261,0,"Grellingen, Bahnhof"
2233,ch14uvag00257806,ch:1:sloid:72148:0:724978,,02,,,20260327,,20260412,ch14uvag00049760,2599838.0,1253150.0,0,"Kleinlützel, Schlossfabrik"
2236,ch14uvag00272940,ch:1:sloid:71915:0:373540,,02,,,20260327,,20260412,ch14uvag00060292,2566745.0,1210751.0,0,"St-Blaise, bif. sur Frochaux"
2237,ch14uvag00259934,ch:1:sloid:71947:0:204614,,02,,,20260327,,20260412,ch14uvag00046153,2578822.0,1236468.0,0,"Fornet-Dessus, village"
2238,ch14uvag00260945,ch:1:sloid:71904:0:720171,,02,,,20260327,,20260412,ch14uvag00044367,2575931.08507,1218195.73731,0,"Diesse, Chenaux"
2239,ch14uvag00257808,ch:1:sloid:72151:0:274522,,02,,,20260327,,20260412,ch14uvag00049763,2597055.0,1252825.0,0,"Kleinlützel, Ziegelscheune"
2240,ch14uvag00263536,ch:1:sloid:73857:0:264583,,02,,,20260327,,20260412,ch14uvag00058846,2714476.0,1231684.0,0,"Schmerikon, Lanzenmoosstrasse"
2243,ch14uvag00261622,ch:1:sloid:5992:0:293918,,01,,,20260327,,20260412,ch14uvag00056590,2697696.0,1151855.0,0,"Quinto, Paese"
2244,ch14uvag00238387,ch:1:sloid:71950::1,,01,,,20260327,,20260412,ch14uvag00043334,2759088.2635,1191531.5047,0,"Chur, Gewerbliche Berufsschule"
2245,ch14uvag00257809,ch:1:sloid:72133:0:653646,,01,,,20260327,,20260412,ch14uvag00054908,2613884.0,1249206.0,0,"Nunningen, Riseten"
2246,ch14uvag00271338,ch:1:sloid:72150:0:765870,,01,,,20260327,,20260412,ch14uvag00049755,2598004.0,1252946.0,0,"Kleinlützel, Ölibächli"
2247,ch14uvag00231126,ch:1:sloid:3868::50,,50,,,20201213,,20260412,ch14uvag00063064,2691607.0,1229738.0,0,"Wädenswil, Gisenrüti"
2248,ch14uvag00235190,ch:1:sloid:91101::21,B,21,,,20220207,,20260412,ch14uvag00065031,2682652.0,1250274.0,0,"Zürich, Bucheggplatz"
2249,ch14uvag00328269,ch:1:sloid:4105:1:1,1,965,,,20241121,,20260412,ch14uvag00054807,2595307.23583,1197201.13354,0,Niederwangen
2251,ch14uvag00229150,ch:1:sloid:90755::51,,51,,,20220610,,20260412,ch14uvag00056776,2676824.0,1254905.0,0,"Regensdorf, Moosächer"
2253,ch14uvag00226750,ch:1:sloid:90461::80,,80,,,20201213,,20260412,ch14uvag00038542,2677842.0,1255236.0,0,"Adlikon b. R., Pächterried"
2254,ch14uvag00344841,ch:1:sloid:11045:0:597077,,10,,,20231210,,20260412,ch14uvag00343670,2607683.28823,1194564.97852,0,"Rubigen, Schwarzbach"
2255,ch14uvag00269298,ch:1:sloid:2625:0:861966,,02,,,20260327,,20260412,ch14uvag00223423,2722047.0,1124520.0,0,"Claro, San Nazzaro"
2257,ch14uvag00251185,ch:1:sloid:70947:0:284309,,Glarey01,,,20250225,,20260412,ch14uvag00059446,2607950.43383,1127251.39422,0,"Sierre, Glarey"
2258,ch14uvag00267730,ch:1:sloid:71934:0:505599,,01,,,20260327,,20260412,ch14uvag00058166,2566318.1886,1233836.23824,0,"Saignelégier, gare"
2259,ch14uvag00270615,ch:1:sloid:71945:0:308944,,02,,,20260327,,20260412,ch14uvag00046150,2580484.0,1235825.0,0,"Fornet-Dessous, bif. Pré-Piat"
2260,ch14uvag00267724,ch:1:sloid:71930:0:732190,,01,,,20260327,,20260412,ch14uvag00058171,2570595.0,1231687.0,0,"Saignelégier, Moulin de Gruère"
2261,ch14uvag00273028,ch:1:sloid:71907:0:53604,,02,,,20260327,,20260412,ch14uvag00051257,2571771.0,1212480.0,0,"Le Landeron, Montet-Dessus"
2263,ch14uvag00237723,ch:1:sloid:1695:0:900788,,01,,,20260327,,20260412,ch14uvag00050211,2635363.0,1103796.0,0,Längfluh
2264,ch14uvag00225611,ch:1:sloid:95264::50,,50,,,20201213,,20260412,ch14uvag00049598,2703907.0,1243665.0,0,"Kempten, Schornäglen"
2265,ch14uvag00328151,ch:1:sloid:5415:2:2,2,455,,,20241121,,20260412,ch14uvag00057991,2718250.08008,1113109.11936,0,S. Antonino
2266,ch14uvag00237442,ch:1:sloid:31023:0:26270,,Rindertitlis Berg,,,20210211,,20260412,ch14uvag00099783,2673900.0,1182536.001,0,Rindertitlis
2268,ch14uvag00333451,ch:1:sloid:4034:0:2,,02,,,20260327,,20260412,ch14uvag00221817,2555880.40917,1152954.24276,0,"Tatroz, En Franex"
2270,ch14uvag00270219,ch:1:sloid:71953:0:311184,,01,,,20260327,,20260412,ch14uvag00056756,2584023.0,1231595.0,0,"Reconvilier, gare"
2271,ch14uvag00271260,ch:1:sloid:71939:0:555902,,02,,,20260327,,20260412,ch14uvag00061074,2582252.0,1230609.0,0,"Tavannes, rte de Reconvilier"
2272,ch14uvag00258219,ch:1:sloid:71942:0:976280,,01,,,20260327,,20260412,ch14uvag00040348,2579993.0,1234430.0,0,"Bellelay, Route de Moron"
2273,ch14uvag00263694,ch:1:sloid:71937:0:755123,,01,,,20260327,,20260412,ch14uvag00047436,2563044.0,1233821.0,0,"Goumois, Tournant Theusseret"
2274,ch14uvag00256268,ch:1:sloid:71966:0:367253,,02,,,20260327,,20260412,ch14uvag00044257,2593665.0,1246514.0,0,"Delémont, Morépont"
2275,ch14uvag00258058,ch:1:sloid:71926:0:600461,,02,,,20260327,,20260412,ch14uvag00051779,2573101.0,1230448.0,0,"Les Reussilles, gare"
2276,ch14uvag00226601,ch:1:sloid:90734::80,,80,,,20201213,,20260412,ch14uvag00055207,2686209.0,1236860.0,0,"Oberrieden Dorf, Bahnhof"
2277,ch14uvag00228690,ch:1:sloid:3080:0:328246,D,01,,,20260325,,20260412,ch14uvag00221649,2500683.73074,1124830.04027,0,"Genthod, Rennex"
2278,ch14uvag00269830,ch:1:sloid:75458:0:902766,,02,,,20260327,,20260412,ch14uvag00052691,2724557.0,1105368.0,0,"Maglio di Colla, Paese"
2279,ch14uvag00261158,ch:1:sloid:71952:0:48934,,02,,,20260327,,20260412,ch14uvag00058379,2583329.0,1232614.0,0,"Saules BE, poste"
2280,ch14uvag00267720,ch:1:sloid:71933:0:224045,,01,,,20260327,,20260412,ch14uvag00058167,2567022.16481,1233636.68799,0,"Saignelégier, Centre Loisirs"
2281,ch14uvag00270749,ch:1:sloid:71961:0:168942,,01,,,20260327,,20260412,ch14uvag00055917,2593284.09732,1235741.29963,0,"Perrefitte, Blocs"
2283,ch14uvag00261098,ch:1:sloid:71943:0:970032,,01,,,20260327,,20260412,ch14uvag00042897,2581507.0,1235705.0,0,"Châtelat, village"
2284,ch14uvag00227096,ch:1:sloid:90792::50,,50,,,20230124,,20260412,ch14uvag00058810,2675478.0,1249793.0,0,"Schlieren, Heimeliweg"
2285,ch14uvag00328449,ch:1:sloid:6003:1:1,1,01,,,20260327,,20260412,ch14uvag00059325,2699653.59815,1257939.7347,0,Sennhof-Kyburg
2286,ch14uvag00344353,ch:1:sloid:5994:0:825056,,03,,,20260327,,20260412,ch14uvag00051987,2717292.23147,1080015.54958,0,"Ligornetto, Posta"
2287,ch14uvag00262773,ch:1:sloid:71967:0:730505,,01,,,20260327,,20260412,ch14uvag00044266,2593771.0,1245834.0,0,"Delémont, Righi"
2288,ch14uvag00259931,ch:1:sloid:71948:0:342928,,01,,,20260327,,20260412,ch14uvag00046154,2578142.0,1236476.0,0,"Fornet-Dessus, Dos des Laves"
2289,ch14uvag00258193,ch:1:sloid:71940:0:733041,,02,,,20260327,,20260412,ch14uvag00051244,2580542.0,1232510.0,0,"Le Fuet, poste"
2290,ch14uvag00260968,ch:1:sloid:71962:0:794431,,02,,,20260327,,20260412,ch14uvag00056103,2590179.0,1236029.0,0,Plain-Fahyn
2291,ch14uvag00270893,ch:1:sloid:71963:0:717865,,01,,,20260327,,20260412,ch14uvag00051657,2588053.89142,1236199.6972,0,Les Ecorcheresses
2292,ch14uvag00263699,ch:1:sloid:71932:0:868769,,02,,,20260327,,20260412,ch14uvag00058168,2567734.0,1233553.0,0,"Saignelégier, La Neuvevie"
2293,ch14uvag00263649,ch:1:sloid:71936:0:300232,,01,,,20260327,,20260412,ch14uvag00047435,2563879.0,1233597.0,0,"Goumois, Belfond"
2294,ch14uvag00261154,ch:1:sloid:71941:0:846942,,02,,,20260327,,20260412,ch14uvag00051245,2580680.0,1233290.0,0,"Le Fuet, Chemin de la Bottière"
2295,ch14uvag00259936,ch:1:sloid:71949:0:234624,,02,,,20260327,,20260412,ch14uvag00050652,2577594.0,1236509.0,0,"Lajoux JU, école"
2297,ch14uvag00262110,ch:1:sloid:71935:0:217690,,02,,,20260327,,20260412,ch14uvag00051754,2565549.52313,1235471.96599,0,"Les Pommerats, bas du village"
2302,ch14uvag00228111,ch:1:sloid:692:1:2,G,02,,,20260327,,20260412,ch14uvag00044544,2612988.419,1259941.331,0,"Dornach, Bahnhof"
2303,ch14uvag00294253,ch:1:sloid:886:0:398340,,02,,,20260327,,20260412,ch14uvag00051686,2574398.0,1232936.0,0,"Les Genevez JU, Les Vacheries"
2304,ch14uvag00263156,ch:1:sloid:71968:0:741561,,01,,,20260327,,20260412,ch14uvag00044225,2594223.0,1245691.0,0,"Delémont, rte de Courroux"
2306,ch14uvag00263030,ch:1:sloid:71984:0:51993,,02,,,20260327,,20260412,ch14uvag00044224,2593541.0,1246388.0,0,"Delémont, rte de Bâle"
2307,ch14uvag00253001,ch:1:sloid:73685::51,,51,,,20220610,,20260412,ch14uvag00042071,2688823.0,1267298.0,0,"Buch am Irchel, Unterbuch"
2308,ch14uvag00283921,ch:1:sloid:72725::1,,01,,,20250107,,20260412,ch14uvag00041879,2638282.89949,1234692.09563,0,"Brittnau, Einmündung Zelgli"
2309,ch14uvag00231154,ch:1:sloid:76116::80,,80,,,20251204,,20260412,ch14uvag00057041,2694632.0,1229178.0,0,"Richterswil, Untere Schwanden"
2310,ch14uvag00229440,ch:1:sloid:90959::11,,11,,,20201213,,20260412,ch14uvag00064046,2696269.0,1262447.0,0,"Winterthur, Hinterwiesli"
2312,ch14uvag00261980,ch:1:sloid:71965:0:100268,A,01,,,20260327,,20260412,ch14uvag00044221,2593242.0,1245710.0,0,"Delémont, gare"
2313,ch14uvag00263269,ch:1:sloid:72000:0:200800,,02,,,20260327,,20260412,ch14uvag00042904,2592737.0,1241884.0,0,"Châtillon JU, haut du village"
2316,ch14uvag00259921,ch:1:sloid:71974:0:972134,,01,,,20260327,,20260412,ch14uvag00056754,2599865.0,1244053.0,0,"Recolaine, Pont de Cran"
2317,ch14uvag00263789,ch:1:sloid:3759:0:172533,,01,,,20260327,,20260412,ch14uvag00061965,2703371.0,1212781.0,0,"Unteriberg, Guggelstrasse"
2318,ch14uvag00226753,ch:1:sloid:76249::51,,51,,,20201213,,20260412,ch14uvag00063422,2678587.0,1255110.0,0,"Watt, Dorf"
2319,ch14uvag00235932,ch:1:sloid:88986::51,,51,,,20201213,,20260412,ch14uvag00048867,2688532.0,1233931.0,0,"Horgen, Reithy"
2320,ch14uvag00234890,ch:1:sloid:90009:0:15,,15,,,20190722,,20260412,ch14uvag00040675,2599038.551,1199388.431,0,"Bern, Kaufmännischer Verband"
2321,ch14uvag00228080,ch:1:sloid:7891:1:5,B,16,,,20101212,,20260412,ch14uvag00041388,2606224.23212,1176670.7099,0,"Blumenstein, Dorf"
2322,ch14uvag00251562,ch:1:sloid:3660:0:1,,01,,,20260327,,20260412,ch14uvag00048576,2688566.08772,1237587.40532,0,Herrliberg (See)
2323,ch14uvag00229415,ch:1:sloid:90948::51,,51,,,20220207,,20260412,ch14uvag00064033,2699394.0,1261214.0,0,"Winterthur, Grüze-Märkte"
2324,ch14uvag00227462,ch:1:sloid:76282::51,,51,,,20201213,,20260412,ch14uvag00044333,2676597.0,1258861.0,0,"Dielsdorf, Altmoos"
2325,ch14uvag00240665,ch:1:sloid:7361:0:698840,,Sessellift,,,20210217,,20260412,ch14uvag00044963,2641130.14792,1158385.41137,0,Eigergletscher
2326,ch14uvag00243272,ch:1:sloid:91199::81,,81,,,20210720,,20260412,ch14uvag00065143,2684924.0,1246724.0,0,"Zürich, Hölderlinstrasse"
2327,ch14uvag00234623,ch:1:sloid:88565:1:2,,11,,,20031110,,20260412,ch14uvag00048384,2612794.99907,1182318.8083,0,"Heimberg, Garage"
2329,ch14uvag00264489,ch:1:sloid:5250:0:888552,,01,,,20260327,,20260412,ch14uvag00225115,2777004.0,1149405.0,0,"Silvaplana, Alp Güglia"
2330,ch14uvag00380050,ch:1:sloid:79126:0:1002,Z,26,,,20260123,,20260412,ch14uvag00062753,2570211.0,1127731.0,0,"Villars-sur-Ollon, temple"
2333,ch14uvag00225791,ch:1:sloid:90447::50,,50,,,20201213,,20260412,ch14uvag00059926,2698488.0,1233835.0,0,"Stäfa, Frohberg"
2334,ch14uvag00327478,ch:1:sloid:16270:0:1,1,588,,,20241121,,20260412,ch14uvag00039194,2749595.22705,1265279.6429,0,Arbon Seemoosriet
2336,ch14uvag00380276,ch:1:sloid:85229:0:1,,,,,20211212,,20260412,ch14uvag00223604,2740108.35733,1243786.43227,0,"Zürchersmühle, Bahnhof"
2337,ch14uvag00233328,ch:1:sloid:88012::51,,51,,,20201213,,20260412,ch14uvag00056690,2704636.0,1232468.0,0,"Rapperswil SG, Hanfländerstr."
2338,ch14uvag00230454,ch:1:sloid:91914:1:2,,13,,,20101212,,20260412,ch14uvag00061290,2612398.755,1179557.851,0,"Thun, Lerchenfeld"
2339,ch14uvag00259723,ch:1:sloid:1334:0:721701,,01,,,20260327,,20260412,ch14uvag00055764,2579069.0,1116940.0,0,"Ovronnaz, centre"
2340,ch14uvag00242791,ch:1:sloid:73681::51,,51,,,20210720,,20260412,ch14uvag00049059,2692536.0,1267550.0,0,Hünikon (Neftenbach)
2341,ch14uvag00258272,ch:1:sloid:5863:0:286560,,02,,,20260327,,20260412,ch14uvag00053801,2714610.0,1086750.0,0,"Morcote, Piazza Grande"
2343,ch14uvag00270282,ch:1:sloid:5887:0:379481,,01,,,20260327,,20260412,ch14uvag00041522,2713963.0,1098159.0,0,"Bosco Luganese, Paese"
2344,ch14uvag00262406,ch:1:sloid:3859:0:444829,,01,,,20260327,,20260412,ch14uvag00055986,2702593.0,1228575.0,0,"Pfäffikon SZ, Seedamm-Center"
2345,ch14uvag00325612,ch:1:sloid:72352:0:11,E,11,,,20230706,,20260412,ch14uvag00055500,2635380.0,1244748.0,0,"Olten, Bahnhof"
2346,ch14uvag00263040,ch:1:sloid:71998:0:829095,,02,,,20260327,,20260412,ch14uvag00057550,2592937.34491,1244386.6472,0,"Rossemaison, bas du village"
2347,ch14uvag00256579,ch:1:sloid:72004:0:338668,,02,,,20260327,,20260412,ch14uvag00053331,2591019.0,1249697.0,0,"Mettembert, école"
2348,ch14uvag00230397,ch:1:sloid:75961::51,,51,,,20201213,,20260412,ch14uvag00054157,2696907.0,1239770.0,0,"Mönchaltorf, Wihalde"
2349,ch14uvag00273086,ch:1:sloid:71989:0:236803,,02,,,20260327,,20260412,ch14uvag00057346,2592720.0,1253428.0,0,"Roggenburg, Missionskreuz"
2350,ch14uvag00293764,ch:1:sloid:86397:0:126517,,,,,20241121,,20260412,ch14uvag00225499,2579523.76948,1103801.7877,0,"Vollèges, centre scolaire"
2351,ch14uvag00379981,ch:1:sloid:79036:0:1001,K,11,,,20260123,,20260412,ch14uvag00043267,2563281.0,1121118.0,0,"Choëx, Croix du Têt"
2352,ch14uvag00287817,ch:1:sloid:92527:0:354858,,02,,,20230201,,20260412,ch14uvag00058539,2689730.53908,1283976.19504,0,"Schaffhausen, Durach"
2353,ch14uvag00226748,ch:1:sloid:76252::81,,81,,,20201213,,20260412,ch14uvag00063424,2677892.0,1255954.0,0,"Watt, Haldensteig"
2355,ch14uvag00253156,ch:1:sloid:83692::50,,50,,,20220610,,20260412,ch14uvag00060737,2675273.0,1260477.0,0,"Steinmaur, Sünikon"
2356,ch14uvag00253560,ch:1:sloid:80259::50,,50,,,20220610,,20260412,ch14uvag00045062,2701886.0,1262132.0,0,"Elsau, Sportplatz"
2357,ch14uvag00233803,ch:1:sloid:90044:0:16,A,16,,,20190722,,20260412,ch14uvag00040630,2595620.347,1198518.624,0,"Bern, Bümpliz"
2358,ch14uvag00378729,ch:1:sloid:1054:0:319603,1,V1,,,20250825,,20260412,ch14uvag00050450,2526750.0,1151030.0,0,La Gottaz
2359,ch14uvag00294247,ch:1:sloid:884:0:898176,,01,,,20260327,,20260412,ch14uvag00051360,2574918.05907,1234085.55546,0,Le Prédame
2360,ch14uvag00262070,ch:1:sloid:2889:0:275164,C,03,,,20260327,,20260412,ch14uvag00064182,2662761.0,1244580.0,0,"Wohlen AG, Bahnhof"
2361,ch14uvag00256359,ch:1:sloid:71973:0:535307,,02,,,20260327,,20260412,ch14uvag00056752,2598828.89781,1244444.5123,0,"Recolaine, Es Montes"
2363,ch14uvag00263275,ch:1:sloid:71991:0:325765,,02,,,20260327,,20260412,ch14uvag00043798,2595064.0,1242653.0,0,"Courrendlin, écoles"
2364,ch14uvag00256570,ch:1:sloid:71988:0:662194,,04,,,20260327,,20260412,ch14uvag00044819,2592216.0,1252895.0,0,"Ederswiler, Jurastrasse"
2365,ch14uvag00272520,ch:1:sloid:72011:0:750652,,02,,,20260327,,20260412,ch14uvag00044253,2592298.0,1245671.0,0,"Delémont, La Golatte"
2366,ch14uvag00287499,ch:1:sloid:92545:0:198878,,01,,,20230208,,20260412,ch14uvag00058559,2690885.70062,1284198.96857,0,"Schaffhausen, Gruben"
2368,ch14uvag00262925,ch:1:sloid:72006:0:101888,,02,,,20260327,,20260412,ch14uvag00056171,2589106.0,1250254.0,0,"Pleigne, bif. Bürgisberg"
2369,ch14uvag00256561,ch:1:sloid:72014:0:91121,,02,,,20260327,,20260412,ch14uvag00044320,2588539.0,1245229.0,0,"Develier, Pré au Maire"
2370,ch14uvag00262913,ch:1:sloid:71979:0:726392,,02,,,20260327,,20260412,ch14uvag00053309,2604229.0,1243671.0,0,"Mervelier, scierie"
2371,ch14uvag00259929,ch:1:sloid:71972:0:652962,,01,,,20260327,,20260412,ch14uvag00062656,2597937.0,1244183.0,0,"Vicques, Cras de la Velle"
2372,ch14uvag00263042,ch:1:sloid:71999:0:297603,,02,,,20260327,,20260412,ch14uvag00057551,2592831.0,1243699.0,0,"Rossemaison, haut du village"
2373,ch14uvag00263171,ch:1:sloid:72015:0:222256,,02,,,20260327,,20260412,ch14uvag00044316,2587578.0,1246014.0,0,"Develier, dessus"
2374,ch14uvag00263047,ch:1:sloid:72002:0:250281,,01,,,20260327,,20260412,ch14uvag00059825,2594753.0,1248823.0,0,"Soyhières, place de la Liberté"
2375,ch14uvag00262707,ch:1:sloid:72296:0:347042,,02,,,20260327,,20260412,ch14uvag00039114,2636948.0,1255800.0,0,"Anwil, Talweiher"
2376,ch14uvag00272525,ch:1:sloid:71983:0:119607,,01,,,20260327,,20260412,ch14uvag00044255,2593211.0,1246139.0,0,"Delémont, Le Ticle"
2378,ch14uvag00232248,ch:1:sloid:90662::51,,51,,,20260115,,20260412,ch14uvag00048883,2689490.81435,1231991.84934,0,"Horgen, Waldhof"
2380,ch14uvag00333606,ch:1:sloid:9678:0:01,A,01,,,20260327,,20260412,ch14uvag00053196,2751563.48491,1212014.91834,0,"Mels, Pizolpark"
2381,ch14uvag00256731,ch:1:sloid:72027:0:165079,,01,,,20260327,,20260412,ch14uvag00040196,2583674.0,1242340.0,0,"Bassecourt, bif. sur Glovelier"
2382,ch14uvag00263643,ch:1:sloid:72021:0:438172,,01,,,20260327,,20260412,ch14uvag00040199,2585556.0,1242903.0,0,"Bassecourt, gare"
2383,ch14uvag00272522,ch:1:sloid:71997:0:318896,,02,,,20260327,,20260412,ch14uvag00044254,2592927.0,1245159.0,0,"Delémont, La Mandchourie"
2386,ch14uvag00263640,ch:1:sloid:72026:0:354300,,02,,,20260327,,20260412,ch14uvag00040198,2584738.0,1242865.0,0,"Bassecourt, garage St-Hubert"
2387,ch14uvag00256349,ch:1:sloid:72030:0:433511,,02,,,20260327,,20260412,ch14uvag00061914,2583754.0,1239223.0,0,"Undervelier, poste"
2389,ch14uvag00256567,ch:1:sloid:72012:0:309560,,02,,,20260327,,20260412,ch14uvag00044315,2589615.0,1245454.0,0,"Develier, bas du village"
